Locus Tag	Name	FDR	logFC	Fitness
SL1344_3939	trkH	6.25e-21	-6.442576489	2
SL1344_3941	mobB	0.082313531	-1.001588636	0
SL1344_3942	mobA	0.375247963	0.715369455	0
SL1344_3945	dsbA	3.46e-24	-15	2
SL1344_3946	yihG	0.35453303	0.762508692	0
SL1344_3947	polA	1.59e-30	-15	2
SL1344_3950	yihI	0.215509359	1.022620711	0
SL1344_3951	hemN	0.203867116	-0.962434524	0
SL1344_3952	glnG	0.403037071	-0.517807846	0
SL1344_3953	glnL	1.83e-10	-3.277665769	2
SL1344_3954	glnA	4.67e-25	-3.96445572	2
SL1344_3955	typA	0.021127503	-1.550395563	2
SL1344_3956	SL1344_3956	0.528433724	0.540917955	0
SL1344_3958	SL1344_3958	1.49e-24	-15	2
SL1344_3959	SL1344_3959	2.22e-34	-15	2
SL1344_3960	SL1344_3960	2.22e-34	-15	2
SL1344_3961	SL1344_3961	6.15e-63	-15	2
SL1344_3963	yihO	6.79e-34	-15	2
SL1344_3964	yihP	0.713995386	-0.221376776	0
SL1344_3965	yihQ	0.062423574	1.480739291	0
SL1344_3967	yihS	0.041056349	1.490835291	1
SL1344_3969	yihU	0.121841535	-0.882000026	0
SL1344_3972	yihX	0.09644073	1.376968909	0
SL1344_3973	rbn	0.235454897	0.950664545	0
SL1344_3974	yihZ	0.14858387	1.073191309	0
SL1344_3975	yiiD	0.000808039	2.737518231	1
SL1344_3977	SL1344_3977	0.204412178	1.14838775	0
SL1344_3978	SL1344_3978	0.110869783	-0.933718584	0
SL1344_3981	fdhE	0.00018528	-1.892099707	2
SL1344_3982	fdoI	0.003675802	2.656087415	1
SL1344_3983	fdoH	0.061921947	1.661199197	0
SL1344_3984	fdoG	0.003132416	2.376972057	1
SL1344_3987	SL1344_3987	2.41e-36	-15	2
SL1344_3988	yiiG	6.93e-34	-15	2
SL1344_3991	SL1344_3991	0.562137998	0.445361651	0
SL1344_3993	SL1344_3993	0.002914442	2.575485934	1
SL1344_3994	rhaD	0.007229261	1.643043693	1
SL1344_3995	rhaA	0.000737073	3.002543138	1
SL1344_3996	rhaB	0.109762686	1.200302254	0
SL1344_3997	rhaS	0.066473233	1.433474481	0
SL1344_3998	rhaR	0.705042741	0.329093964	0
SL1344_3999	rhaT	0.070940975	1.321087271	0
SL1344_4000	SL1344_4000	9.35e-72	-15	2
SL1344_4001	SL1344_4001	4.17e-65	-15	2
SL1344_4002	SL1344_4002	0.513269427	-0.404835611	0
SL1344_4003	SL1344_4003	0.046801393	-1.425720075	2
SL1344_4006	SL1344_4006	0.033311597	1.57019595	1
SL1344_4007	cpxA	0.067442674	-1.165061517	0
SL1344_4008	cpxR	0.896961646	0.109183688	0
SL1344_4009	cpxP	0.023576323	1.286291005	1
SL1344_4010	fieF	2.12e-29	-7.964529193	2
SL1344_4011	pfkA	0.086471328	-1.197538858	0
SL1344_4012	sbp	0.572362937	0.462125968	0
SL1344_4014	SL1344_4014	2.34e-09	-3.24583189	2
SL1344_4017	SL1344_4017	6.56e-13	-4.036505186	2
SL1344_4018	SL1344_4018	0.095644042	-1.210700947	0
SL1344_4021	ydeV	6.58e-63	-10.38743713	2
SL1344_4022	ydeW	1.95e-09	-2.770557456	2
SL1344_4023	ego	0.168441863	1.056691551	0
SL1344_4024	ydeY	0.140304503	-0.769457315	0
SL1344_4025	ydeZ	2.22e-34	-15	2
SL1344_4026	yneA	6.99e-08	-3.759049053	2
SL1344_4027	yneB	3.36e-34	-15	2
SL1344_4031	yiiQ	0.003116725	-1.747414584	2
SL1344_4034	glpX	0.014227917	1.988510061	1
SL1344_4035	glpK	0.002986739	2.153293159	1
SL1344_4038	menG	0.690717235	0.327368061	0
SL1344_4039	menA	0.095239592	-0.634574362	0
SL1344_4040	hslU	0.511982739	-0.370425775	0
SL1344_4041	hslV	3.86e-28	-15	2
SL1344_4043	cytR	1.03e-06	-2.626715071	2
SL1344_4045	rpmE	2.58e-31	-15	2
SL1344_4046	SL1344_4046	0.091673427	1.328763464	0
SL1344_4047	SL1344_4047	3.78e-71	-15	2
SL1344_4048	metJ	0.136776834	-0.784207259	0
SL1344_4049	metB	0.338800051	-0.666552143	0
SL1344_4050	metL	1.26e-29	-15	2
SL1344_4051	SL1344_4051	6.12e-26	-8.05182127	2
SL1344_4052	SL1344_4052	1.92e-30	-15	2
SL1344_4053	SL1344_4053	0.951557878	0.051089313	0
SL1344_4054	SL1344_4054	2.02e-27	-15	2
SL1344_4055	metF	0.00094332	-1.689414106	2
SL1344_4056	katG	0.003788145	-1.884753289	2
SL1344_4057	yijF	0.276290146	-0.829082389	0
SL1344_4058	gldA	0.512318718	0.508526531	0
SL1344_4059	talC	0.148697851	-0.612721245	0
SL1344_4060	ptsA	0.017449504	1.320005426	1
SL1344_4061	frwC	0.005553297	1.849281383	1
SL1344_4063	pflD	0.503869582	-0.520351476	0
SL1344_4064	pflC	0.096466698	1.210402375	0
SL1344_4066	yijO	0.5370859	0.372742623	0
SL1344_4068	yijP	0.50006157	0.554162409	0
SL1344_4069	ppc	0.088698225	1.264246173	0
SL1344_4070	argE	0.081047401	1.763483793	0
SL1344_4072	argB	0.128003417	1.299149399	0
SL1344_4073	argH	0.004064868	2.113388444	1
SL1344_4074	oxyR	2.41e-33	-15	2
SL1344_4075	udhA	1.88e-13	-4.481792821	2
SL1344_4076	yijC	0.260784085	-0.647544466	0
SL1344_4077	yijD	0.00501292	2.10174697	1
SL1344_4078	trmA	0.159757578	0.794415421	0
SL1344_4079	btuB	0.056653934	1.484282452	0
SL1344_4082	birA	0.067601309	1.437679786	0
SL1344_4085	tufB	5.9e-34	-15	2
SL1344_4093	rpoC	2.56e-33	-15	2
SL1344_4094	SL1344_4094	0.923385715	-0.066496233	0
SL1344_4095	SL1344_4095	0.061316232	-1.194682031	0
SL1344_4096	sseK1	4.04e-34	-15	2
SL1344_4097	SL1344_4097	6.99e-27	-6.974522381	2
SL1344_4098	thiH	0.124895474	1.068404262	0
SL1344_4099	thiG	0.009221062	2.029939701	1
SL1344_4101	thiF	0.140160303	1.081023789	0
SL1344_4102	thiE	0.041241511	1.516398661	1
SL1344_4103	thiC	0.001462287	2.616090023	1
SL1344_4105	nudC	0.00355895	2.502767581	1
SL1344_4107	nfi	0.483047045	0.550884052	0
SL1344_4108	yjaG	1.89e-18	-15	2
SL1344_4109	hupA	8.86e-34	-15	2
SL1344_4111	zraP	0.06796388	-1.306812677	0
SL1344_4112	hydH	0.388602803	-0.516859441	0
SL1344_4113	hydG	0.19175143	-0.714582892	0
SL1344_4114	purD	1.19e-17	-5.012187811	2
SL1344_4115	purH	1.2e-47	-6.717299935	2
SL1344_4117	metA	0.278278182	1.235685764	0
SL1344_4118	aceB	0.036516834	1.249892795	1
SL1344_4119	aceA	0.005078634	2.246010211	1
SL1344_4120	aceK	0.070015977	1.438445483	0
SL1344_4121	SL1344_4121	0.711796946	0.283608936	0
SL1344_4123	metH	0.225245728	0.985997472	0
SL1344_4124	yjbB	0.316168919	0.767976303	0
SL1344_4128	yjbC	6.15e-05	-3.215487281	2
SL1344_4130	SL1344_4130	0.191908967	-0.62313948	0
SL1344_4131	SL1344_4131	1.75e-21	-5.853141206	2
SL1344_4133	SL1344_4133	4.15e-34	-5.010768482	2
SL1344_4134	SL1344_4134	1.12e-44	-15	2
SL1344_4135	SL1344_4135	1.01e-39	-15	2
SL1344_4136	SL1344_4136	1.84e-25	-15	2
SL1344_4137	SL1344_4137	0.296748112	-0.623626489	0
SL1344_4138	SL1344_4138	0.8825265	0.09186745	0
SL1344_4139	SL1344_4139	8.8e-48	-6.731568242	2
SL1344_4140	gtrBb	2.22e-34	-15	2
SL1344_4141	gtrAb	4.54e-26	-6.736584378	2
SL1344_4143	SL1344_4143	0.063303041	1.543934236	0
SL1344_4146	SL1344_4146	0.975655964	-0.026388746	0
SL1344_4148	SL1344_4148	3.47e-34	-15	2
SL1344_4149	SL1344_4149	1.97e-30	-15	2
SL1344_4152	SL1344_4152	1.71e-05	-2.337561999	2
SL1344_4153	SL1344_4153	0.05982478	-0.932412314	0
SL1344_4155	SL1344_4155	8.84e-72	-15	2
SL1344_4156	lysC	0.174454073	1.066549409	0
SL1344_4157	pgi	6.94e-06	3.688922465	1
SL1344_4159	yjbF	0.440493522	-0.581227546	0
SL1344_4160	yjbG	0.549338492	0.475375711	0
SL1344_4161	yjbH	0.067066357	1.558520481	0
SL1344_4163	malG	0.781543897	-0.219477628	0
SL1344_4164	malF	7.11e-28	-15	2
SL1344_4167	malK	0.003370302	2.079524131	1
SL1344_4168	lamB	0.053706393	1.603050396	0
SL1344_4170	ubiC	3.87e-25	-15	2
SL1344_4173	dgkA	0.247558722	-0.902293602	0
SL1344_4175	dinF	0.193358761	0.98164888	0
SL1344_4176	yjbJ	0.523913055	0.541315162	0
SL1344_4177	zur	0.899637409	0.090526225	0
SL1344_4178	SL1344_4178	0.165763167	1.125491582	0
SL1344_4179	yjbN	0.062459072	-1.000111768	0
SL1344_4181	qor	0.009608212	1.296200585	1
SL1344_4184	tyrB	0.017464769	2.360027232	1
SL1344_4186	yjbQ	0.500899366	-0.505837754	0
SL1344_4188	SL1344_4188	0.076770663	1.022817919	0
SL1344_4190	uvrA	0.118970609	1.169046138	0
SL1344_4195	siiC	2.22e-34	-15	2
SL1344_4197	siiE	2.32e-70	-15	2
SL1344_4198	siiF	2.22e-34	-15	2
SL1344_4199	yjcB	0.122738123	1.154199606	0
SL1344_4200	yjcC	2.22e-34	-15	2
SL1344_4202	soxR	0.00210936	-1.773821754	2
SL1344_4203	SL1344_4203	0.328902688	-0.749485958	0
SL1344_4204	yjcD	0.005953484	1.488800186	1
SL1344_4206	SL1344_4206	0.001921499	2.38260278	1
SL1344_4208	SL1344_4208	2.12e-05	2.66823222	1
SL1344_4209	actP	0.005423864	2.274574759	1
SL1344_4211	acs	0.019884653	-1.355750729	2
SL1344_4213	nrfA	0.683241527	-0.208299275	0
SL1344_4214	nrfB	0.881149805	-0.120833829	0
SL1344_4215	nrfC	0.066412504	1.383071672	0
SL1344_4216	nrfD	0.190503567	0.658488894	0
SL1344_4217	nrfE	0.045488958	1.483818533	1
SL1344_4218	nrfG	0.021861041	-1.403695689	2
SL1344_4219	gltP	0.264360737	0.929350734	0
SL1344_4221	SC4B5.11c	0.012311611	-1.302694877	2
SL1344_4224	phnO	0.016986994	1.905325964	1
SL1344_4226	phnA	0.431984063	0.683791556	0
SL1344_4227	proP	0.008167026	1.416195945	1
SL1344_4228	basS	0.011918777	1.875584481	1
SL1344_4229	basR	0.128680974	0.821337518	0
SL1344_4230	yjdB	5.16e-08	-2.972694557	2
SL1344_4231	adiC	0.000432447	-2.494799824	2
SL1344_4232	adiY	2.22e-34	-15	2
SL1344_4233	adi	2.76e-43	-6.248030089	2
SL1344_4234	melR	0.047749829	1.474274667	1
SL1344_4235	melA	0.284198787	0.85004057	0
SL1344_4236	melB	0.00747604	-1.428762674	2
SL1344_4240	dcuR	0.005096798	-1.694952198	2
SL1344_4241	dcuS	3.82e-28	-15	2
SL1344_4242	SL1344_4242	3.45e-08	-2.827962696	2
SL1344_4243	SL1344_4243	0.254531962	-0.867975731	0
SL1344_4244	SL1344_4244	0.0507004	-1.106713633	0
SL1344_4245	SL1344_4245	2.3e-07	-3.126806711	2
SL1344_4246	SL1344_4246	1.25e-20	-5.397327324	2
SL1344_4247	SL1344_4247	2.22e-34	-15	2
SL1344_4248	SL1344_4248	3.69e-66	-15	2
SL1344_4249	SL1344_4249	2.22e-34	-15	2
SL1344_4252	SL1344_4252	1.4e-31	-15	2
SL1344_4253	SL1344_4253	0.170807758	1.151035411	0
SL1344_4254	SL1344_4254	0.419682392	0.642922801	0
SL1344_4255	phoN	1.14e-30	-8.367999933	2
SL1344_4259	yjdC	0.099023094	1.89047718	0
SL1344_4260	dipZ	0.382110935	0.834294478	0
SL1344_4262	dcuA	0.029828799	1.96031774	1
SL1344_4263	aspA	0.053676942	-1.279410395	0
SL1344_4265	yjeH	0.421571259	0.689798347	0
SL1344_4268	yjeI	0.89013184	-0.097926972	0
SL1344_4269	yjeJ	2.33e-09	-3.344646898	2
SL1344_4270	yjeK	0.274322573	0.629305521	0
SL1344_4271	efp	0.000248981	-15	2
SL1344_4275	sugE	0.197884019	0.778148654	0
SL1344_4277	frdD	0.025966355	1.242551102	1
SL1344_4280	frdA	0.001311205	2.393318261	1
SL1344_4281	yjeA	9.85e-27	-15	2
SL1344_4282	yjeM	1.68e-71	-15	2
SL1344_4283	yjeO	0.691218652	-0.202352052	0
SL1344_4284	yjeP	4.43e-05	3.562329628	1
SL1344_4288	SL1344_4288	0.312574991	0.771869941	0
SL1344_4289	yjeS	0.751767934	-0.254674891	0
SL1344_4290	yjeF	0.006435299	1.46894228	1
SL1344_4292	amiB	0.251651839	0.842126855	0
SL1344_4293	mutL	0.005069686	-1.420789121	2
SL1344_4294	miaA	8.84e-72	-15	2
SL1344_4295	hfq	7.85e-18	-15	2
SL1344_4296	hflX	2.22e-34	-15	2
SL1344_4297	hflK	2.71e-16	-4.501415992	2
SL1344_4298	hflC	3.78e-07	-2.624289736	2
SL1344_4299	purA	4.49e-33	-15	2
SL1344_4301	rnr	3.14e-12	-3.791046372	2
SL1344_4302	yjfH	0.251266465	-0.537029304	0
SL1344_4304	yjfJ	0.001339913	-1.634388	2
SL1344_4305	SL1344_4305	9.15e-07	-2.468131549	2
SL1344_4307	yjfL	5.3e-05	-2.059139967	2
SL1344_4308	yjfM	0.372415098	0.55865224	0
SL1344_4310	aidB	4.85e-34	-15	2
SL1344_4313	yjfP	0.115629501	1.167418131	0
SL1344_4314	yjfQ	1.07e-26	-15	2
SL1344_4316	sgaT	0.361937211	0.54226602	0
SL1344_4318	ptxA	0.002450288	2.105011035	1
SL1344_4319	sgaH	0.412909045	0.684492757	0
SL1344_4320	sgaU	0.441376513	0.609306129	0
SL1344_4322	yjfY	0.04177023	1.626908516	1
SL1344_4327	rplI	3.7e-32	-15	2
SL1344_4328	yifZ	0.007704291	1.476060135	1
SL1344_4329	ytfB	1.31e-05	2.321497054	1
SL1344_4331	cycA	0.153360881	1.127273976	0
SL1344_4335	ytfH	0.106367155	-0.9636638	0
SL1344_4336	cpdB	0.878757026	0.100514861	0
SL1344_4337	cysQ	0.269358934	0.710837597	0
SL1344_4339	ytfK	0.01185522	-1.522506799	2
SL1344_4340	ytfL	9.97e-07	-2.442494221	2
SL1344_4342	ytfM	0.216279535	0.669650561	0
SL1344_4343	ytfN	0.001008116	2.891657926	1
SL1344_4345	SL1344_4345	3.29e-34	-15	2
SL1344_4346	SL1344_4346	1.85e-31	-15	2
SL1344_4348	fbp	0.232775406	0.641041041	0
SL1344_4350	iolR	2.28e-32	-15	2
SL1344_4351	iolT1	6.61e-15	-3.72887264	2
SL1344_4352	iolT2	6e-05	-2.292494054	2
SL1344_4353	iolB	0.26689897	0.831513162	0
SL1344_4354	iolA	0.031449703	1.555991308	1
SL1344_4355	SL1344_4355	1.8e-31	-15	2
SL1344_4357	iolG1	1.43e-53	-15	2
SL1344_4358	srfJ	1.1e-05	-2.332665057	2
SL1344_4360	SL1344_4360	0.138171017	-0.824643787	0
SL1344_4361	iolC	0.911339382	0.094221742	0
SL1344_4362	iolD	0.051122059	1.587705749	0
SL1344_4363	iolG2	4.65e-61	-8.053524829	2
SL1344_4364	SL1344_4364	2.27e-13	-4.210195409	2
SL1344_4365	iolI2	2.22e-34	-15	2
SL1344_4367	yjgA	3.03e-11	-2.227576418	2
SL1344_4368	pmbA	0.062989981	-1.353287988	0
SL1344_4369	cybC	6.52e-16	-4.4280892	2
SL1344_4369A	SL1344_4369A	0.088737304	-1.250951037	0
SL1344_4371	SL1344_4371	0.19111094	-0.757304048	0
SL1344_4372	SL1344_4372	0.424607479	0.406646933	0
SL1344_4375	SL1344_4375	0.18308777	1.232606062	0
SL1344_4376	SL1344_4376	0.068358744	1.14580099	0
SL1344_4377	SL1344_4377	0.017083537	1.810755951	1
SL1344_4379	relB	1.08e-22	-5.949941656	2
SL1344_4381	nrdG	0.350582084	0.748340233	0
SL1344_4382	nrdD	0.010762229	0.993039921	1
SL1344_4384	treC	0.003257652	2.496890567	1
SL1344_4385	treB	0.000262592	-1.908399857	2
SL1344_4386	treR	0.007094714	2.225784358	1
SL1344_4387	mgtA	0.008633463	1.297291451	1
SL1344_4390	pyrI	0.689639531	-0.333871215	0
SL1344_4391	pyrB	3.36e-05	-2.094256537	2
SL1344_4393	SL1344_4393	0.316884469	0.762078971	0
SL1344_4394	SL1344_4394	0.00136989	2.306196721	1
SL1344_4396	SL1344_4396	0.721348745	0.219395042	0
SL1344_4397	SL1344_4397	1.9e-41	-6.125172989	2
SL1344_4398	yjgK	0.499098302	0.409039467	0
SL1344_4399	argI	0.207410529	-0.937617685	0
SL1344_4403	yjgM	4.09e-09	-3.078090521	2
SL1344_4404	yjgN	2.06e-11	-3.61604092	2
SL1344_4407	pepA	7.8e-67	-15	2
SL1344_4408	SL1344_4408	0.746576011	-0.24662859	0
SL1344_4411	idnR	4.28e-19	-15	2
SL1344_4412	idnT	0.145786604	-0.783354638	0
SL1344_4414	idnD	4.97e-71	-15	2
SL1344_4415	idnK	7.08e-31	-15	2
SL1344_4416	yjgB	0.84316418	0.176604797	0
SL1344_4418	SL1344_4418	5.12e-45	-10.87856889	2
SL1344_4420	SL1344_4420	0.240158617	-0.631208901	0
SL1344_4421	SL1344_4421	0.242991172	0.900569708	0
SL1344_4422	SL1344_4422	0.143339001	0.954255917	0
SL1344_4423	SL1344_4423	0.083596391	0.920146806	0
SL1344_4424	SL1344_4424	4.54e-08	-4.066084313	2
SL1344_4425	SL1344_4425	0.025120337	1.901027507	1
SL1344_4426	SL1344_4426	0.900136295	0.092636255	0
SL1344_4427A	SL1344_4427A	2.77e-34	-15	2
SL1344_4429	yeeN	8.43e-06	-2.604404276	2
SL1344_4430	yjhP	0.000688946	2.789075289	1
SL1344_4431	SL1344_4431	0.241620792	-0.839556807	0
SL1344_4432	SL1344_4432	4.66e-30	-8.09143825	2
SL1344_4433	SL1344_4433	2.23e-34	-15	2
SL1344_4435	SL1344_4435	0.572669227	-0.440249427	0
SL1344_4437	uxuR	3.61e-18	-5.471972901	2
SL1344_4438	trpS2	5.49e-05	-2.153794323	2
SL1344_4441	SL1344_4441	0.000374018	-2.274165526	2
SL1344_4443	iadA	0.409011029	1.185505285	0
SL1344_4445A	SL1344_4445A	2.22e-34	-15	2
SL1344_4446	yjiJ	0.002156952	-1.597956328	2
SL1344_4447	yjiN	0.001478944	2.368211531	1
SL1344_4448	yjiO	0.180994806	0.978652871	0
SL1344_4450	SL1344_4450	0.201998449	0.957277833	0
SL1344_4451	SL1344_4451	0.000515088	-1.80658492	2
SL1344_4452	yjiS	6.68e-34	-15	2
SL1344_4455	hsdS	0.000324995	-2.581742408	2
SL1344_4456	hsdM	0.507888167	0.617751434	0
SL1344_4457	hsdR	0.061110259	1.460861371	0
SL1344_4458	mrr	0.721775349	0.289536019	0
SL1344_4461	yjiA	0.000180891	1.978610081	1
SL1344_4463	cstAb	0.133281454	1.114428979	0
SL1344_4466	SL1344_4466	0.041809709	-1.073471009	2
SL1344_4468	SL1344_4468	5.56e-20	-15	2
SL1344_4469	SL1344_4469	6.98e-09	-2.933553966	2
SL1344_4470	SL1344_4470	7.88e-64	-15	2
SL1344_4471	SL1344_4471	3.04e-31	-15	2
SL1344_4472	mdoB	0.026322942	1.228359882	1
SL1344_4473	yjjA	0.166050808	1.038706362	0
SL1344_4477	yjjP	0.002933019	-1.916127525	2
SL1344_4478	yjjQ	7.44e-34	-15	2
SL1344_4479	bglJ	6.25e-10	-3.213306425	2
SL1344_4480	SL1344_4480	0.038882766	-1.246102119	2
SL1344_4481	fhuF	0.112256996	1.327600468	0
SL1344_4482	SL1344_4482	0.027745268	-1.589947303	2
SL1344_4483	SL1344_4483	0.497788416	0.566075443	0
SL1344_4487	yjjG	0.005706517	1.996388784	1
SL1344_4488	prfC	0.069482979	-1.04183117	0
SL1344_4490	yjjU	0.458572529	0.608230049	0
SL1344_4491	yjjV	0.105975214	-0.936755136	0
SL1344_4492	yjjW	0.429601203	-0.611490314	0
SL1344_4493	yjjI	1.27e-09	-3.101574306	2
SL1344_4496	deoB	0.841328437	0.149096569	0
SL1344_4497	deoD	0.069564848	-1.307883716	0
SL1344_4498	stjA	0.010420896	2.016468287	1
SL1344_4499	stjB	9.08e-27	-7.143486139	2
SL1344_4500	stjC	5.69e-25	-9.09919309	2
SL1344_4501	SL1344_4501	2.11e-20	-4.796085456	2
SL1344_4503	lplA	5.71e-71	-15	2
SL1344_4506	radA	0.000397964	2.545423164	1
SL1344_4507	nadR	0.005734466	-1.400411408	2
SL1344_4509	slt	0.000341064	3.229262079	1
SL1344_4511	yjjX	0.615869672	0.390791174	0
SL1344_4512	gpmB	0.039292368	1.078888752	1
SL1344_4513	rob	0.002591214	-1.329128517	2
SL1344_4515	creB	0.019640585	1.841337173	1
SL1344_4517	creD	0.470876497	0.622781131	0
SL1344_4518	sthE	0.000263069	-1.82888227	2
SL1344_4519	sthD	9.85e-05	-1.964118493	2
SL1344_4520	sthB	2.22e-34	-15	2
SL1344_4521	sthA	3.3e-26	-15	2
SL1344_4522	SL1344_4522	0.000260044	-1.993738059	2
SL1344_4523	SL1344_4523	0.007436974	-1.362772246	2
SL1344_4523A	SL1344_4523A	0.005301911	-1.666830908	2
SL1344_4525	arcA	8.5e-28	-15	2
SL1344_P1_0001	finO	0.014364928	2.062884698	1
SL1344_P1_0002	traX	0.071958786	1.405594003	0
SL1344_P1_0003	traI	0.051676408	1.559465161	0
SL1344_P1_0004	trbH	0.003155941	2.129603952	1
SL1344_P1_0007	traD	0.005589813	2.361478351	1
SL1344_P1_0008	traT	5e-22	-10.69107975	2
SL1344_P1_0009	traS	1.86e-42	-9.60099682	2
SL1344_P1_0010	traG	0.004399485	2.468071332	1
SL1344_P1_0011	traH	0.033203467	1.608003334	1
SL1344_P1_0012	trbB	0.537791785	0.546444945	0
SL1344_P1_0013	traQ	5.23e-29	-15	2
SL1344_P1_0014	traF	0.02926602	1.826464503	1
SL1344_P1_0015	trbE	2.67e-07	-3.794863347	2
SL1344_P1_0016	traN	0.018282593	1.944717061	1
SL1344_P1_0017	trbC	0.102324578	2.632070922	0
SL1344_P1_0019	traU	0.044651196	2.343376898	1
SL1344_P1_0020	traW	0.184838569	1.090945649	0
SL1344_P1_0022	traC	0.105678164	1.346737622	0
SL1344_P1_0023	SL1344_P1_0023	0.02627772	-1.621476381	2
SL1344_P1_0024	traR	1.78e-19	-5.026701147	2
SL1344_P1_0025	traV	2.6e-20	-5.670176434	2
SL1344_P1_0027	traP	1.42e-16	-4.853349729	2
SL1344_P1_0028	traB	0.068081694	1.478574188	0
SL1344_P1_0029	traK	3.53e-16	-7.007038442	2
SL1344_P1_0030	traE	6.33e-20	-4.734280339	2
SL1344_P1_0031	traL	8.11e-14	-3.960254031	2
SL1344_P1_0032	traA	1.16e-12	-3.728305761	2
SL1344_P1_0034	traJ	1.06e-44	-15	2
SL1344_P1_0037	psiA	0.102151193	1.299310733	0
SL1344_P1_0039	SL1344_P1_0039	0.026340518	3.487271245	1
SL1344_P1_0041	ssbB	0.017461785	2.000468158	1
SL1344_P1_0043	SL1344_P1_0043	0.079853607	-1.31934518	0
SL1344_P1_0044A	SL1344_P1_0044A	0.00078112	2.690842655	1
SL1344_P1_0045	SL1344_P1_0045	0.008305765	2.821595937	1
SL1344_P1_0047	SL1344_P1_0047	0.15893105	1.222413377	0
SL1344_P1_0048	SL1344_P1_0048	0.094552332	1.359229183	0
SL1344_P1_0049	SL1344_P1_0049	0.611705857	0.446288656	0
SL1344_P1_0050	SL1344_P1_0050	0.14743454	1.232639022	0
SL1344_P1_0051	SL1344_P1_0051	0.042838316	2.289240701	1
SL1344_P1_0052	samA	0.227536972	1.088408607	0
SL1344_P1_0053	samB	0.017989475	2.350313819	1
SL1344_P1_0055	parA	2.31e-34	-15	2
SL1344_P1_0056	samB2	0.013493366	2.22701793	1
SL1344_P1_0059	tlpA	0.020528814	2.65356327	1
SL1344_P1_0061	SL1344_P1_0061	0.020880105	2.85269838	1
SL1344_P1_0062	rlgA	0.037189372	2.1380329	1
SL1344_P1_0063	rlgA2	0.031700922	1.692199081	1
SL1344_P1_0064	SL1344_P1_0064	0.057644227	1.530287117	0
SL1344_P1_0065	SL1344_P1_0065	0.567501104	-0.456185268	0
SL1344_P1_0066	spvR	0.444186663	0.454341398	0
SL1344_P1_0067	spvA	1.58e-70	-15	2
SL1344_P1_0068	spvB	0.011109856	2.357172585	1
SL1344_P1_0069	spvC	3.34e-24	-5.816567227	2
SL1344_P1_0071	SL1344_P1_0071	0.077896601	1.188251987	0
SL1344_P1_0073	SL1344_P1_0073	0.020902524	1.343125536	1
SL1344_P1_0073A	SL1344_P1_0073A	0.069770011	1.534200585	0
SL1344_P1_0074	SL1344_P1_0074	0.057542686	2.233233077	0
SL1344_P1_0075	SL1344_P1_0075	0.028366696	1.283334607	1
SL1344_P1_0076	rsdB	0.175477776	1.229627147	0
SL1344_P1_0077	SL1344_P1_0077	0.987237666	0.015237058	0
SL1344_P1_0080	ccdA	0.083894693	1.426999333	0
SL1344_P1_0081	SL1344_P1_0081	3.97e-13	-5.78295979	2
SL1344_P1_0082	SL1344_P1_0082	4.19e-05	-3.165497964	2
SL1344_P1_0084	repA2	0.233405792	0.983643109	0
SL1344_P1_0087	pefA	0.384972676	-0.69636377	0
SL1344_P1_0088	pefC	1.23e-05	-2.435865932	2
SL1344_P1_0089	pefD	0.099504897	1.072757152	0
SL1344_P1_0091	SL1344_P1_0091	9.25e-31	-8.428440007	2
SL1344_P1_0093	SL1344_P1_0093	0.661203571	-0.367913095	0
SL1344_P1_0094	srgA	6.49e-11	-3.651063065	2
SL1344_P1_0095	srgB	0.926119288	0.08092524	0
SL1344_P1_0097	srgC	0.18359279	0.95954748	0
SL1344_P1_0099	repA	0.157168464	0.779581009	0
SL1344_P1_0101	repA3	0.434988199	0.735302506	0
SL1344_P1_0102	repC	0.789277911	-0.270815347	0
SL1344_P1_0104	SL1344_P1_0104	0.006164331	2.165420622	1
SL1344_P2_0004	yacB	0.151408186	1.385552956	0
SL1344_P2_0005	yacC	0.442041339	0.624580601	0
SL1344_P2_0006	yadA	0.156815585	1.140201407	0
SL1344_P2_0007	yaeA	0.481400046	0.636702949	0
SL1344_P2_0008	yaeB	3.13e-25	-15	2
SL1344_P2_0009	yafA	2.1e-27	-7.517202155	2
SL1344_P2_0010	yafB	8.88e-18	-6.494945657	2
SL1344_P2_0011	yagA	4.3e-25	-15	2
SL1344_P2_0012	cib	3.77e-26	-7.485387745	2
SL1344_P2_0013	imm	0.658061098	-0.426948997	0
SL1344_P2_0017	resA	0.633792875	-0.397587111	0
SL1344_P2_0019	parA	0.181934829	1.41314091	0
SL1344_P2_0020	SL1344_P2_0020	3.62e-25	-15	2
SL1344_P2_0025	yccB	0.059863523	1.474428455	0
SL1344_P2_0026	ycdA	0.488783924	0.426935217	0
SL1344_P2_0027	ycdB	0.14039009	1.292919399	0
SL1344_P2_0032	ycgB	0.62981865	0.289548176	0
SL1344_P2_0033	ycgC	0.692735246	0.388341586	0
SL1344_P2_0034	ychA	0.590982868	0.48113712	0
SL1344_P2_0035	ssb	0.518620831	-0.515484314	0
SL1344_P2_0036	ycjA	5.52e-05	-3.126726079	2
SL1344_P2_0037	psiB	0.037070343	2.012053719	1
SL1344_P2_0038	psiA	0.445384408	0.617388466	0
SL1344_P2_0041	ard	0.378578275	0.995022859	0
SL1344_P2_0042	ydfA	0.641992402	-0.303048712	0
SL1344_P2_0044	ydgA	0.008618825	2.020264583	1
